"","Year","Name","Team","POS","GP","AB","PA","LOB","SH","SF","GO","AO","GO/AO","BABIP","AB/HR","K%","BB%","BB/K","wOBA","wRAA","wRC","wRC+"
"1057","2023","Luis Jimenez","LAR","3B",85,335,359,161,0,7,92,98,"0.94",".324","30.46",13.9,3.1,22,0.356,16.9,65,113
"1058","2023","Leo Heras","TAB","RF",67,230,261,83,4,2,54,62,"0.87",".371","57.50",19.2,9.6,50,0.372,15.8,51,125
"1059","2023","Nick Williams","TIJ","RF",44,181,211,81,3,1,52,45,"1.16",".329","20.11",15.6,8.5,54.5,0.408,19.2,47,115
"1060","2023","JJ Muno","LAG","3B",39,99,117,50,1,2,37,15,"2.47",".354","49.50",17.1,8.5,50,0.376,7.5,23,111
"1061","2023","Jesus Valdez","VER","DH",85,314,361,124,0,3,73,99,"0.74",".309","17.44",13.9,11.9,86,0.411,33.8,82,106
"1062","2023","Luis Barrera","TIG","CF",56,213,242,77,2,2,56,63,"0.89",".346","106.50",14,10.3,73.5,0.363,12.8,45,125
"1063","2023","Hans Wilson","OAX","C",17,30,34,18,1,0,11,2,"5.50",".400","30.00",26.5,5.9,22.2,0.371,2,7,85
"1064","2023","Niko Vasquez","TIJ","LF",86,307,373,143,0,6,84,72,"1.17",".333","21.93",17.4,16.1,92.3,0.412,35.2,85,114
"1065","2023","Logan Moore","MVA","C",70,214,243,115,4,0,43,53,"0.81",".370","21.40",23.9,9.5,39.7,0.397,19.9,52,105
"1066","2023","Edgar Bravo","LEO","RF",31,94,105,49,1,0,21,19,"1.11",".400","47.00",25.7,7.6,29.6,0.368,6,20,84
"1067","2023","Calvin Estrada","MVA","LF",74,269,310,139,2,5,70,59,"1.19",".377","89.67",21.6,9,41.8,0.353,13.8,55,106
"1068","2023","Anthony García","YUC","RF",64,233,285,118,0,3,34,80,"0.43",".333","19.42",18.6,16.5,88.7,0.419,28.6,66,115
"1069","2023","Alex Robles","TIG","2B",84,304,332,119,1,1,113,56,"2.02",".346","304.00",14.2,5.7,40.4,0.334,9.5,54,128
"1070","2023","Marco Guzman","CAM","3B",74,223,251,110,3,3,38,71,"0.54",".358","31.86",21.5,8,37,0.377,16.3,50,109
"1071","2023","Brandon Villarreal","SLT","RF",82,323,351,117,4,1,115,83,"1.39",".312","46.14",10,4.8,48.6,0.348,14.2,61,96
"1072","2023","Jesus Fabela","MEX","RF",76,308,367,131,4,4,92,76,"1.21",".341","61.60",15.8,10.6,67.2,0.388,27.2,76,74
"1073","2023","Henry Urrutia","SLT","1B",85,333,356,157,0,1,116,58,"2.00",".312","18.50",17.7,5.9,33.3,0.371,21.3,69,96
"1074","2023","Roberto Ramos","MEX","1B",56,203,240,104,0,1,37,42,"0.88",".373","16.92",27.5,15,54.5,0.418,23.9,56,77
"1075","2023","Abiel Amador","AGS","CF",11,31,33,13,1,0,11,6,"1.83",".360","-.--",18.2,0,0,0.316,0.4,5,89
"1076","2023","Angel Reyes","AGS","CF",85,332,374,154,0,2,69,83,"0.83",".333","16.60",23,10.2,44.2,0.396,30.2,80,95
"1077","2023","Juan Perez","MVA","2B",82,298,355,106,2,5,62,95,"0.65",".314","19.87",17.5,13.5,77.4,0.4,29.9,77,105
"1078","2023","Carlos Soto","MTY","C",46,104,129,62,0,1,21,32,"0.66",".346","52.00",17.1,15.5,90.9,0.394,10.2,27,98
"1079","2023","Maikel Serrano","TAB","DH",61,215,243,102,2,2,60,59,"1.02",".331","53.75",15.6,5.8,36.8,0.355,11.2,44,127
"1080","2023","John Nogowski","MVA","1B",62,222,267,109,1,5,51,89,"0.57",".276","20.18",9,12,133.3,0.398,22,58,104
"1081","2023","Jose Gaitan","VER","LF",72,251,279,109,4,2,63,59,"1.07",".362","50.20",22.6,6.5,28.6,0.343,10.1,47,109
"1082","2023","Manny Olloque","DUR","CF",65,206,231,102,0,2,36,49,"0.73",".393","51.50",27.7,10,35.9,0.356,10.9,42,82
"1083","2023","José Rondón","TIJ","CF",72,269,315,121,2,6,62,83,"0.75",".316","24.46",17.5,11.4,65.5,0.376,20.2,62,116
"1084","2023","Luis Aviles Jr.","MVA","SS",2,7,8,3,0,0,3,1,"3.00",".333","-.--",12.5,12.5,100,0.355,0.4,1,155
"1085","2023","Alberto Carreon","TAB","2B",60,210,231,80,5,2,78,51,"1.53",".319","105.00",12.1,4.3,35.7,0.317,3.3,34,134
"1086","2023","Marco Chicuate","LEO","C",46,140,154,65,1,0,52,27,"1.93",".328","70.00",14.3,7.8,54.5,0.338,4.9,25,84
"1087","2023","Jorge Flores","OAX","SS",70,259,305,98,11,1,80,79,"1.01",".333","-.--",12.5,9.2,73.7,0.351,13.1,54,90
"1088","2023","Junior Lake","VER","CF",70,259,311,105,0,0,68,56,"1.21",".330","19.92",19.6,14.5,73.8,0.412,29.4,71,106
"1089","2023","Ricardo Serrano","SLT","3B",49,168,183,90,2,2,42,46,"0.91",".353","168.00",19.7,5.5,27.8,0.311,1.7,26,95
"1090","2023","Angel Erro","TIG","3B",76,263,305,113,3,5,83,78,"1.06",".291","26.30",11.5,8.5,74.3,0.369,17.7,58,125
"1091","2023","Samar Leyva","PUE","2B",84,320,355,133,6,3,96,101,"0.95",".313","80.00",11.5,3.9,34.1,0.332,9.5,57,88
"1092","2023","Adrian Tovalin","LAG","1B",67,233,269,107,0,3,55,55,"1.00",".360","58.25",22.3,10.4,46.7,0.356,12.7,48,113
"1093","2023","Anthony Giansanti","SLT","CF",32,113,128,60,0,2,25,32,"0.78",".337","37.67",20.3,9.4,46.2,0.355,5.9,23,96
"1094","2023","Noah Perio","TIJ","LF",80,298,334,139,9,0,87,77,"1.13",".340","74.50",17.7,7.8,44.1,0.333,9.2,54,119
"1095","2023","Antonio Lamas","PUE","3B",58,181,199,91,2,2,54,56,"0.96",".303","45.25",12.1,5,41.7,0.331,5.2,32,87
"1096","2023","Christian Zazueta","VER","3B",50,142,152,55,3,1,39,39,"1.00",".336","71.00",18.4,2.6,14.3,0.315,1.9,22,111
"1097","2023","Jesus Arredondo","SLT","DH",65,185,208,91,4,1,45,52,"0.87",".331","30.83",19.7,7.2,36.6,0.353,9.3,37,96
"1098","2023","Ciro Norzagaray","PUE","3B",58,178,213,77,1,3,50,36,"1.39",".356","59.33",21.6,13.6,63,0.359,10.6,39,90
"1099","2023","Yadiel Hernandez","MTY","LF",64,228,257,117,1,4,72,50,"1.44",".324","38.00",18.3,9.3,51.1,0.345,9.7,44,95
"1100","2023","Jesse Castillo","TAB","1B",77,246,308,94,0,4,52,79,"0.66",".307","22.36",16.2,18.5,114,0.406,27.5,68,124
"1101","2023","Chris Carter","PUE","DH",63,200,265,89,0,2,23,44,"0.52",".337","9.09",29.8,21.5,72.2,0.491,42.7,78,94
"1102","2023","Moises Gutierrez","MEX","3B",72,275,323,158,1,3,62,66,"0.94",".324","17.19",22.9,12.7,55.4,0.403,28,71,76
"1103","2023","Jose Aguilar","VER","RF",74,261,306,100,2,0,75,68,"1.10",".329","65.25",15.4,11.8,76.6,0.359,15.2,56,108
"1104","2023","Francisco Rivera","TAB","X",49,93,112,41,0,2,27,34,"0.79",".282","46.50",7.1,15.2,212.5,0.366,6.2,21,127
"1105","2023","Justin Byrd","LEO","LF",79,297,364,138,1,0,62,88,"0.70",".344","59.40",17.9,14.8,83.1,0.388,27,75,86
"1106","2023","Daniel Cornejo","AGS","LF",74,222,240,110,2,2,78,63,"1.24",".298","74.00",9.6,3.8,39.1,0.32,4,36,93
"1107","2023","Marco Lopez","SLT","DH",38,86,94,45,2,1,30,14,"2.14",".344","43.00",22.3,3.2,14.3,0.326,2,15,93
"1108","2023","Carlos Figueroa","MVA","CF",76,280,328,107,11,0,114,58,"1.97",".326","-.--",12.5,11.3,90.2,0.329,8,52,106
"1109","2023","Michael Wing","SLT","3B",44,140,160,68,1,0,29,25,"1.16",".398","35.00",30,10.6,35.4,0.367,9,30,97
"1110","2023","Ricardo Valenzuela","OAX","C",72,237,269,99,4,4,82,65,"1.26",".299","47.40",11.9,8.6,71.9,0.336,8.1,44,90
"1111","2023","Hector Hernandez","TAB","X",34,72,78,35,0,0,17,26,"0.65",".317","-.--",11.5,7.7,66.7,0.306,0.4,11,134
"1112","2023","Mel Rojas Jr.","OAX","LF",66,234,295,116,1,1,64,47,"1.36",".329","21.27",20.3,19,93.3,0.42,29.8,69,93
"1113","2023","Gilberto Vizcarra","YUC","C",20,36,43,16,2,1,16,11,"1.45",".265","36.00",4.7,9.3,200,0.336,1.3,7,121
"1114","2023","Yuniesky Larduet","CAM","LF",79,292,332,109,6,0,126,48,"2.63",".325","-.--",13,8.7,67.4,0.328,7.8,52,113
"1115","2023","Alonzo Harris","LAR","LF",84,268,304,105,2,2,72,77,"0.94",".319","53.60",16.1,10.5,65.3,0.342,10.7,51,115
"1116","2023","Daniel Sanchez","LEO","C",33,109,118,55,1,1,38,27,"1.41",".289","27.25",13.6,3.4,25,0.334,3.4,19,82
"1117","2023","Rio Ruiz","MEX","3B",48,149,169,71,0,1,36,40,"0.90",".339","74.50",19.5,10.7,54.5,0.342,6,28,70
"1118","2023","Rodolfo Amador","MVA","3B",65,204,231,107,3,0,82,49,"1.67",".301","204.00",8.7,8.2,95,0.325,4.8,36,106
"1119","2023","Marco Jaime","YUC","2B",79,255,291,112,8,1,92,58,"1.59",".330","-.--",15.1,6.5,43.2,0.317,4.1,43,122
"1120","2023","Henry Alejandro Rodriguez","LAG","1B",51,194,216,84,0,4,65,57,"1.14",".282","38.80",10.6,7.9,73.9,0.337,6.7,35,114
"1121","2023","Roberto Valenzuela","MTY","SS",75,271,318,142,5,1,97,76,"1.28",".303","271.00",9.4,11.3,120,0.338,10.1,52,96
"1122","2023","Keon Broxton","MVA","CF",14,55,65,35,0,1,8,8,"1.00",".448","27.50",38.5,10.8,28,0.384,4.6,13,107
"1123","2023","Christopher Escarrega","MTY","C",19,22,29,13,1,0,4,5,"0.80",".385","22.00",27.6,17.2,62.5,0.429,3.2,7,98
"1124","2023","Francisco Hernandez","LAG","LF",49,55,59,18,0,0,13,12,"1.08",".359","55.00",25.4,3.4,13.3,0.326,1.3,9,116
"1125","2023","Jose Manuel Orozco","DUR","1B",61,165,209,89,1,0,32,42,"0.76",".354","33.00",22.5,20.1,89.4,0.407,18.8,47,86
"1126","2023","Juan Rodriguez","DUR","1B",50,121,132,67,2,1,31,26,"1.19",".368","121.00",25.8,5.3,20.6,0.313,1.4,19,79
"1127","2023","Emmanuel Avila","OAX","3B",66,235,266,109,2,1,78,70,"1.11",".295","78.33",9.8,7.5,76.9,0.332,7.1,43,89
"1128","2023","Francisco Cordoba","MEX","C",66,202,230,93,2,6,36,75,"0.48",".310","33.67",19.1,7.4,38.6,0.339,7.5,38,68
"1129","2023","Alcides Escobar","MVA","SS",81,313,343,162,6,1,72,114,"0.63",".305","52.17",14.3,5.5,38.8,0.322,6.3,52,107
"1130","2023","Antonio Monroy","TIG","2B",52,140,167,47,3,1,43,41,"1.05",".319","-.--",13.2,10.8,81.8,0.337,5.2,27,130
"1131","2023","Ramon Rios","AGS","2B",83,317,334,142,3,1,109,106,"1.03",".281","105.67",6,2.7,45,0.295,-1.5,43,92
"1132","2023","Felix Perez","TIJ","1B",73,277,331,129,0,3,68,89,"0.76",".259","13.85",14.5,14.2,97.9,0.412,31.2,75,114
"1133","2023","Alex D. Mejia","MVA","SS",36,122,139,57,2,1,49,34,"1.44",".289","-.--",6.5,7.9,122.2,0.313,1.5,20,107
"1134","2023","Danny Ortiz","PUE","RF",87,334,366,144,0,3,84,81,"1.04",".310","20.88",22.4,7.1,31.7,0.357,17.5,66,90
"1135","2023","Edson Garcia","MVA","SS",58,193,219,95,2,6,58,60,"0.97",".297","64.33",14.2,7.8,54.8,0.315,2.7,32,107
"1136","2023","Abraham Lopez","CAM","C",30,78,88,28,0,0,19,9,"2.11",".429","-.--",33,8,24.1,0.337,2.7,14,115
"1137","2023","Edgar Robles","LAG","CF",84,260,313,129,10,1,92,74,"1.24",".304","130.00",11.2,11.8,105.7,0.343,11.3,53,112
"1138","2023","Miguel Torrero","DUR","3B",47,78,87,41,3,1,34,17,"2.00",".304","-.--",11.5,5.7,50,0.288,-0.9,11,73
"1139","2023","Cade Gotta","LAR","CF",66,257,298,116,0,3,61,67,"0.91",".333","51.40",21.1,12.1,57.1,0.357,14.3,54,114
"1140","2023","Balbino Fuenmayor","LAR","1B",62,228,241,112,0,2,53,62,"0.85",".320","32.57",22.4,4.1,18.5,0.316,3.2,35,118
"1141","2023","Chris Roberson","MVA","RF",45,157,170,84,3,0,47,51,"0.92",".301","157.00",11.8,2.9,25,0.3,0,23,106
"1142","2023","Yamaico Navarro","MTY","3B",48,172,201,75,0,0,52,48,"1.08",".301","57.33",12.9,13.9,107.7,0.355,9.3,36,96
"1143","2023","Cristhian Adames","PUE","SS",87,303,350,139,2,2,89,72,"1.24",".309","30.30",18.6,11.1,60,0.361,18,65,89
"1144","2023","Johneshwy Fargas","SLT","CF",41,176,196,71,6,1,56,47,"1.19",".317","88.00",16.8,5.1,30.3,0.309,1.5,28,94
"1145","2023","Carlos Arellano","VER","2B",84,275,320,102,10,0,82,73,"1.12",".329","137.50",17.8,7.5,42.1,0.339,10.5,53,109
"1146","2023","Carlos Tocci","CAM","CF",88,328,365,118,7,2,94,103,"0.91",".296","46.86",14.5,6.6,45.3,0.324,7.3,56,113
"1147","2023","Keven Lamas","LEO","2B",73,264,295,122,1,1,74,70,"1.06",".313","52.80",17.6,7.8,44.2,0.332,7.9,47,82
"1148","2023","Amadeo Zazueta","TIJ","SS",31,117,125,50,4,0,38,40,"0.95",".295","-.--",9.6,3.2,33.3,0.276,-2.6,14,129
"1149","2023","Franklin Barreto","LAR","1B",25,87,104,41,1,1,20,17,"1.18",".357","29.00",27.9,11.5,41.4,0.38,7,21,112
"1150","2023","Carlos Mendivil","AGS","C",61,175,195,86,2,2,70,34,"2.06",".287","35.00",14.9,7.2,48.3,0.327,4.4,30,94
"1151","2023","Manuel Orduno","TIG","RF",34,103,109,46,1,1,28,34,"0.82",".307","-.--",14.7,3.7,25,0.284,-1.5,13,139
"1152","2023","Olmo Rosario","TIG","LF",42,153,178,50,0,1,57,45,"1.27",".271","76.50",6.7,12.9,191.7,0.337,5.5,29,129
"1153","2023","Aneury Tavárez","OAX","LF",54,211,236,84,1,0,68,50,"1.36",".304","52.75",16.5,9.3,56.4,0.339,7.7,39,91
"1154","2023","Luis Juarez","YUC","DH",49,188,216,103,0,4,53,67,"0.79",".250","20.89",10.6,9.7,91.3,0.358,10.5,39,119
"1155","2023","Sebastian Garcia","OAX","2B",33,58,69,27,2,1,23,16,"1.44",".288","-.--",10.1,11.6,114.3,0.306,0.3,10,84
"1156","2023","Alejandro Gonzalez","MEX","X",53,89,109,47,0,0,12,20,"0.60",".418","-.--",31.2,13.8,44.1,0.356,5.1,20,69
"1157","2023","Missael Rivera","SLT","2B",86,337,381,130,3,5,90,109,"0.83",".297","84.25",15.5,8.7,55.9,0.32,6.4,57,96
"1158","2023","Kyle Martin","OAX","1B",86,318,380,161,0,6,33,89,"0.37",".315","12.23",31.6,13.2,41.7,0.409,34.9,85,93
"1159","2023","Juan Kirk","PUE","C",24,35,40,21,1,0,12,9,"1.33",".286","35.00",15,5,33.3,0.33,1,6,93
"1160","2023","Francisco Arcia","LAR","C",39,118,134,46,4,0,42,28,"1.50",".313","-.--",16.4,7.5,45.5,0.299,-0.1,18,117
"1161","2023","Agustin Murillo","YUC","3B",81,288,332,132,1,4,93,80,"1.16",".298","-.--",14.2,10.5,74.5,0.31,2.7,47,123
"1162","2023","Wendell Rijo","MVA","2B",27,91,112,59,2,2,25,23,"1.09",".292","22.75",21.4,12.5,58.3,0.373,6.9,22,104
"1163","2023","Cristian Mejia","VER","C",39,95,109,47,0,0,22,22,"1.00",".343","95.00",24.8,4.6,18.5,0.339,3.6,18,109
"1164","2023","Henry Gatewood","LAR","SS",78,274,303,126,0,3,44,77,"0.57",".342","45.67",28.7,7.6,26.4,0.319,4.8,45,117
"1165","2023","Victor Marquez","DUR","SS",69,171,189,81,0,0,67,36,"1.86",".295","-.--",13.2,7.9,60,0.306,0.9,26,78
"1166","2023","Edgar Cabral","SLT","C",17,40,45,19,0,0,11,9,"1.22",".333","-.--",22.2,6.7,30,0.303,0.1,6,96
"1167","2023","Ichiro Cano","MEX","X",6,12,15,3,2,0,3,1,"3.00",".600","-.--",46.7,6.7,14.3,0.28,-0.3,2,45
"1168","2023","Elvin Carrillo","MVA","X",6,4,4,3,0,0,1,1,"1.00",".333","-.--",25,0,0,0.421,0.4,1,97
"1169","2023","Carlos Garzon","DUR","C",25,60,68,34,1,0,21,11,"1.91",".311","60.00",20.6,10.3,50,0.321,1.2,10,82
"1170","2023","Mikell Granberry","VER","X",5,4,5,3,0,0,2,1,"2.00",".250","-.--",0,20,Inf,0.346,0.2,1,94
"1171","2023","Juan Haro","TIG","X",4,4,4,1,0,0,1,0,"1.00",".500","-.--",50,0,0,0.238,-0.2,0,Inf
"1172","2023","David Maberry","MVA","X",10,20,22,14,0,0,3,5,"0.60",".385","-.--",31.8,9.1,28.6,0.294,-0.1,3,102
"1173","2023","Orlando Pina","OAX","3B",55,188,212,95,1,2,51,36,"1.42",".338","62.67",26.9,7.1,26.3,0.309,1.6,30,88
"1174","2023","Herlis Rodriguez","TAB","CF",78,304,343,112,10,1,90,94,"0.96",".290","60.80",16,7.3,45.5,0.311,3.1,49,135
"1175","2023","Oscar Romero","LEO","2B",2,4,4,0,0,0,3,0,"3.00",".250","-.--",0,0,NA,0.238,-0.2,0,Inf
"1176","2023","Xavier Batista","CAM","1B",79,285,321,135,0,0,60,54,"1.11",".296","12.39",31.2,10,32,0.385,23,66,109
"1177","2023","Gabriel Gutierrez","PUE","C",53,169,192,77,4,4,62,54,"1.15",".263","84.50",9.9,5.2,52.6,0.292,-1.3,24,86
"1178","2023","Alfredo Hurtado","LEO","C",54,142,170,59,3,1,41,33,"1.24",".324","142.00",21.8,13.5,62.2,0.323,3.3,26,81
"1179","2023","Grant Kay","LAR","X",30,65,74,36,0,0,14,19,"0.74",".327","-.--",21.6,6.8,31.2,0.318,1.1,11,116
"1180","2023","Jose Sermo","DUR","3B",20,61,79,25,0,2,12,15,"0.80",".341","61.00",26.6,19,71.4,0.361,4.1,15,81
"1181","2023","Santiago Gonzalez","DUR","X",34,45,47,31,0,1,15,11,"1.36",".278","45.00",19.1,0,0,0.271,-1.2,5,72
"1182","2023","Diego Madero","YUC","3B",87,308,356,160,11,3,84,114,"0.74",".275","77.00",13.8,7.6,55.1,0.305,1.4,49,124
"1183","2023","Alexis Wilson","TIG","C",64,214,240,114,0,2,63,65,"0.97",".269","42.80",15,9.2,61.1,0.311,2.2,34,133
"1184","2023","Alvaro Gonzalez","LEO","DH",29,70,80,33,2,1,17,21,"0.81",".280","23.33",22.5,7.5,33.3,0.323,1.5,12,82
"1185","2023","Herman Alvarado","AGS","2B",26,33,38,24,1,0,10,5,"2.00",".364","-.--",28.9,2.6,9.1,0.321,0.7,6,89
"1186","2023","Rudy Flores","LAR","DH",51,165,178,87,0,2,38,39,"0.97",".336","165.00",28.1,6.2,22,0.281,-2.9,21,120
"1187","2023","Alan Lopez","CAM","2B",45,99,126,35,0,1,26,16,"1.63",".344","49.50",27,19.8,73.5,0.379,8.4,25,111
"1188","2023","Alex Liddi","VER","3B",76,281,311,133,2,2,63,81,"0.78",".283","23.42",23.5,8.4,35.6,0.331,8.1,49,110
"1189","2023","Joel Flores","LEO","CF",42,62,66,22,0,0,27,13,"2.08",".273","-.--",10.6,6.1,57.1,0.275,-1.4,7,78
"1190","2023","Drew Stankiewicz","PUE","2B",66,186,222,74,1,1,45,45,"1.00",".315","46.50",23.9,15.3,64.2,0.34,7.5,37,89
"1191","2023","Edwin Díaz","SLT","SS",41,154,173,53,2,0,26,40,"0.65",".312","19.25",30.6,8.1,26.4,0.357,8.3,31,97
"1192","2023","Arturo Rodriguez","SLT","C",38,92,107,48,1,3,28,31,"0.90",".275","-.--",14,8.4,60,0.288,-1.1,13,96
"1193","2023","Luis Medina","LEO","SS",69,227,248,104,4,1,51,57,"0.89",".311","32.43",28.2,4.8,17.1,0.305,1,34,79
"1194","2023","Beau Amaral","TIJ","CF",53,143,169,57,1,0,50,30,"1.67",".288","71.50",17.8,13,73.3,0.333,4.7,27,121
"1195","2023","Jose Lizarraga","TIG","C",38,122,129,60,0,2,36,26,"1.38",".295","40.67",25.6,3.1,12.1,0.273,-3,14,144
"1196","2023","Amilcar Gomez","AGS","RF",70,165,202,70,2,2,43,40,"1.08",".308","55.00",23.3,15.3,66,0.34,6.8,34,93
"1197","2023","Yermín Mercedes","MVA","DH",20,72,84,40,0,0,18,16,"1.13",".306","36.00",25,14.3,57.1,0.34,2.8,14,106
"1198","2023","Arturo Nieto","TAB","C",5,17,20,17,0,0,5,3,"1.67",".333","-.--",25,10,40,0.308,0.1,3,126
"1199","2023","Jesus Pulido","VER","X",35,34,41,22,0,0,8,7,"1.14",".348","-.--",26.8,17.1,63.6,0.318,0.6,6,111
"1200","2023","Aldo Flores","AGS","SS",70,231,257,99,3,1,59,68,"0.87",".271","28.88",21,8.2,38.9,0.317,3.6,38,92
"1201","2023","Joey Terdoslavich","TIG","DH",51,193,219,96,0,1,46,54,"0.85",".286","38.60",22.4,10.5,46.9,0.32,3.7,33,130
"1202","2023","Italo Motta","CAM","SS",61,176,198,94,4,3,53,45,"1.18",".293","88.00",22.2,7.1,31.8,0.282,-3,23,119
"1203","2023","Xorge Carrillo","TIJ","C",60,189,210,113,2,0,59,54,"1.09",".270","63.00",16.2,7.1,44.1,0.295,-0.9,27,125
"1204","2023","Matthew Acosta","SLT","LF",64,168,190,85,2,1,48,33,"1.45",".307","42.00",26.8,9.5,35.3,0.311,1.7,27,95
"1205","2023","Daniel Jimenez","TIG","LF",54,160,171,72,3,1,64,43,"1.49",".257","160.00",11.7,3.5,30,0.255,-6.5,16,151
"1206","2023","Andres Figueroa","LAG","C",14,13,14,5,0,0,4,2,"2.00",".333","-.--",28.6,7.1,25,0.271,-0.3,2,93
"1207","2023","David Hernandez","LEO","X",6,13,16,5,1,0,7,2,"3.50",".273","-.--",12.5,12.5,100,0.304,0.1,2,88
"1208","2023","Walter Ibarra","YUC","2B",18,52,61,26,4,1,19,16,"1.19",".279","-.--",16.4,4.9,30,0.274,-1.4,7,125
"1209","2023","German Revilla","TIG","C",20,39,43,19,2,1,16,9,"1.78",".281","-.--",18.6,2.3,12.5,0.24,-2.2,4,138
"1210","2023","Francisco Lugo","TAB","RF",47,153,161,74,3,2,59,38,"1.55",".266","153.00",16.1,1.2,7.7,0.24,-8.2,13,164
"1211","2023","Beder Gutierrez","LAR","X",30,35,39,17,0,1,11,12,"0.92",".233","35.00",12.8,7.7,60,0.307,0.2,5,127
"1212","2023","Dalton Combs","CAM","RF",43,149,174,81,1,1,32,54,"0.59",".274","74.50",17.8,12.1,67.7,0.32,2.9,26,114
"1213","2023","Leandro Castro","MVA","DH",13,57,60,37,0,0,20,16,"1.25",".265","-.--",13.3,5,37.5,0.261,-2,6,110
"1214","2023","Ricky Rodriguez","LEO","RF",70,237,258,140,3,2,68,50,"1.36",".299","47.40",27.1,3.5,12.9,0.28,-4.4,30,75
"1215","2023","Angel Arredondo","MEX","SS",36,84,101,55,0,3,20,18,"1.11",".321","84.00",29.7,10.9,36.7,0.305,0.4,14,60
"1216","2023","Fernando Perez","PUE","1B",61,195,221,107,0,1,48,46,"1.04",".309","97.50",26.2,10.9,41.4,0.292,-1.5,28,85
"1217","2023","Alejandro Flores","LAG","C",73,231,280,109,5,6,55,84,"0.65",".251","33.00",18.2,12.5,68.6,0.328,6.6,44,113
"1218","2023","Ronny Rodríguez","YUC","3B",39,147,157,89,1,2,31,41,"0.76",".276","24.50",28.7,4.5,15.6,0.288,-1.6,19,129
"1219","2023","Eric Meza","CAM","1B",48,134,148,51,0,1,30,38,"0.79",".269","26.80",25,8.1,32.4,0.301,0.1,20,114
"1220","2023","Renato Núñez","YUC","3B",20,76,85,57,0,1,16,26,"0.62",".288","-.--",21.2,4.7,22.2,0.28,-1.5,10,126
"1221","2023","Arel Campoy","LAG","SS",46,63,71,27,3,0,23,13,"1.77",".283","63.00",22.5,5.6,25,0.288,-0.7,9,114
"1222","2023","Sebastian Diaz","CAM","X",32,54,60,21,0,1,10,17,"0.59",".289","54.00",26.7,6.7,25,0.28,-1,7,117
"1223","2023","Alan Garcia","LEO","CF",12,9,9,2,0,0,2,2,"1.00",".333","-.--",33.3,0,0,0.212,-0.7,1,23
"1224","2023","Gabriel Noriega","TIG","SS",20,72,83,27,1,1,24,18,"1.33",".255","36.00",19.3,8.4,43.8,0.301,0.1,11,136
"1225","2023","Brayan Quintero","CAM","2B",48,108,118,56,3,0,35,19,"1.84",".311","108.00",28,5.1,18.2,0.263,-3.7,12,120
"1226","2023","Adrian Salazar","SLT","2B",17,45,46,25,0,0,19,9,"2.11",".263","-.--",15.2,2.2,14.3,0.231,-2.7,3,104
"1227","2023","Jose Vargas","LEO","DH",13,45,51,26,0,0,4,12,"0.33",".385","-.--",37.3,9.8,26.3,0.302,0.1,7,77
"1228","2023","Efren Navarro","MVA","1B",68,218,271,125,1,3,54,77,"0.70",".253","54.50",15.9,17.7,111.6,0.336,8.2,44,107
"1229","2023","Daniel Castro","MTY","3B",33,82,90,43,0,0,34,21,"1.62",".236","82.00",10,8.9,88.9,0.276,-1.8,10,95
"1230","2023","Luis Carlos Martinez","SLT","SS",16,41,42,22,1,0,13,4,"3.25",".360","-.--",38.1,0,0,0.213,-3.1,2,110
"1231","2023","José Miguel Fernández","SLT","DH",9,32,37,15,0,0,16,4,"4.00",".200","16.00",13.5,10.8,80,0.347,1.5,6,103
"1232","2023","Zach Kirtley","TIJ","3B",66,170,213,100,2,1,36,46,"0.78",".279","28.33",25.4,17.8,70.4,0.35,9,37,119
"1233","2023","Josuan Hernandez","CAM","1B",18,69,76,31,1,1,28,13,"2.15",".273","-.--",19.7,5.3,26.7,0.245,-3.5,7,116
"1234","2023","Francisco Ferreiro","CAM","RF",44,83,94,35,1,0,28,16,"1.75",".295","-.--",23.4,8.5,36.4,0.274,-2.1,10,123
"1235","2023","Oziel Flores","OAX","2B",31,74,79,27,0,0,21,18,"1.17",".291","-.--",24.1,5.1,21.1,0.254,-3.1,7,88
"1236","2023","Bruce Maxwell","AGS","C",30,88,114,53,1,0,24,26,"0.92",".246","29.33",17.5,21.1,120,0.372,6.9,22,95
"1237","2023","Fernando Flores","TIJ","C",42,102,113,48,2,1,32,23,"1.39",".264","34.00",24.8,6.2,25,0.28,-1.9,13,129
"1238","2023","Bryan Araiza","OAX","CF",44,116,130,59,1,0,28,22,"1.27",".310","38.67",32.3,10,31,0.295,-0.6,17,86
"1239","2023","Pedro Castellano","TIG","SS",53,163,173,77,1,0,31,42,"0.74",".301","40.75",32.4,2.9,8.9,0.279,-3.1,20,140
"1240","2023","Armani Sanchez","SLT","X",13,14,18,8,2,0,9,1,"9.00",".273","-.--",16.7,5.6,33.3,0.278,-0.3,2,99
"1241","2023","Jose Heberto Felix","TAB","C",64,197,208,93,3,0,93,56,"1.66",".215","98.50",4.3,2.9,66.7,0.243,-10.1,18,156
"1242","2023","Daniel Mercado","PUE","C",24,61,72,34,0,1,17,13,"1.31",".286","61.00",26.4,6.9,26.3,0.304,0.2,10,84
"1243","2023","Leo German","PUE","CF",60,169,195,78,2,3,54,48,"1.13",".254","84.50",18.5,9.7,52.8,0.287,-2.2,24,84
"1244","2023","Christian Navarro","CAM","LF",37,80,85,36,1,0,34,15,"2.27",".262","-.--",17.6,4.7,26.7,0.234,-4.8,7,117
