"","Year","Name","Team","POS","GP","GS","IP","ERA","W","L","SV","SVO","HLD","K","BB","IBB","BF","H","HR","ER","HBP","GIDP","WP"
"1239","2023","Anthony Herrera","TIJ","P",30,0,"29.0","4.03",2,0,0,3,1,34,4,1,115,24,4,13,2,1,0
"1240","2023","David Reyes","VER","P",18,18,"100.0","4.05",7,7,0,0,0,55,34,0,429,102,12,45,7,11,3
"1241","2023","Vidal Sotelo","GDL","P",35,1,"35.1","4.08",4,2,0,2,3,31,26,0,152,28,4,16,2,8,3
"1242","2023","Jesus Huerta","PUE","P",34,2,"48.1","4.10",4,2,0,0,4,33,15,0,205,52,3,22,2,5,2
"1243","2023","Darel Torres","TIG","P",17,17,"85.2","4.10",6,6,0,0,0,100,51,0,369,65,11,39,2,3,9
"1244","2023","Jovany Lopez","CAM","P",24,3,"37.1","4.10",2,0,0,0,2,38,16,0,153,30,2,17,2,3,3
"1245","2023","Jeff Kinley","TAB","P",8,8,"39.1","4.12",5,3,0,0,0,47,11,0,164,39,5,18,0,2,3
"1246","2023","Felipe Acosta","DUR","P",4,0,"8.2","4.15",1,0,1,1,0,8,2,0,36,10,1,4,0,1,1
"1247","2023","Orlando Gonzalez","SLT","P",6,1,"8.2","4.15",0,0,0,0,1,5,4,0,39,8,0,4,1,1,4
"1248","2023","Alan Valdez","TAB","P",4,0,"4.1","4.15",0,0,0,0,0,4,4,0,21,4,0,2,1,1,1
"1249","2023","Mario Garcia","AGS","P",27,1,"36.2","4.17",1,2,0,0,0,15,20,0,163,41,6,17,3,7,2
"1250","2023","Kevin McCarthy","LAR","P",17,17,"84.0","4.18",6,7,0,0,0,47,43,0,379,91,3,39,5,12,7
"1251","2023","Faustino Carrera","TIJ","P",15,14,"66.2","4.19",6,3,0,0,0,56,24,0,284,69,6,31,0,4,3
"1252","2023","Ian Krol","LAR","P",41,0,"38.2","4.19",0,5,10,13,9,32,15,2,175,47,2,18,2,6,1
"1253","2023","Aldo Montes","LAG","P",15,15,"85.2","4.20",7,3,0,0,0,67,40,0,390,82,3,40,12,4,2
"1254","2023","Tyler Eppler","MTY","P",7,7,"38.1","4.23",4,1,0,0,0,27,4,0,161,43,6,18,0,2,2
"1255","2023","Ricardo Hernandez","DUR","P",18,0,"27.2","4.23",1,0,0,0,0,16,11,0,117,28,3,13,0,1,0
"1256","2023","Jose Isidro Marquez","TAB","P",34,0,"27.2","4.23",3,1,0,3,2,31,17,1,119,22,1,13,2,1,2
"1257","2023","Jose Pina","VER","P",18,15,"83.0","4.23",7,4,1,1,0,66,32,2,366,79,10,39,16,7,3
"1258","2023","Clark Cota","LAR","P",9,0,"12.2","4.26",0,0,0,0,0,6,9,0,57,6,1,6,3,1,1
"1259","2023","Yunesky Maya","OAX","P",17,16,"82.1","4.26",5,2,0,0,0,52,23,0,348,86,9,39,6,8,1
"1260","2023","Daniel De La Fuente","MTY","P",15,15,"67.1","4.28",3,3,0,0,0,49,35,0,284,57,5,32,4,10,7
"1261","2023","Jose Carlos Medina","AGS","P",19,10,"73.1","4.30",5,3,0,0,3,41,13,0,316,92,3,35,0,7,5
"1262","2023","Cristian Castillo","MTY","P",17,3,"33.1","4.32",0,2,0,1,0,22,12,0,148,36,0,16,3,4,2
"1263","2023","Tyler Wilson","LAG","P",10,0,"8.1","4.32",1,0,0,1,3,8,6,0,38,7,0,4,1,2,1
"1264","2023","Irving Martin","SLT","P",8,0,"10.1","4.35",0,0,0,0,0,12,3,0,42,10,0,5,0,2,0
"1265","2023","Pedro Strop","TIJ","P",40,0,"39.0","4.38",4,5,0,4,11,51,12,1,171,42,5,19,2,3,3
"1266","2023","Stevie Ledesma","MVA","P",20,5,"51.0","4.41",1,3,0,1,0,46,20,0,223,56,7,25,2,6,0
"1267","2023","Victor Garcia","TIG","P",13,7,"34.2","4.41",1,1,0,0,0,30,12,0,154,35,5,17,3,0,0
"1268","2023","Lazaro Blanco","LEO","P",14,14,"71.1","4.42",1,3,0,0,0,42,40,1,301,65,8,35,1,11,4
"1269","2023","Luis Escobar","TAB","P",15,14,"73.1","4.42",6,6,0,0,0,48,40,0,322,66,6,36,8,8,7
"1270","2023","Zac Grotz","MVA","P",10,7,"38.2","4.42",2,2,0,0,0,29,13,0,164,41,1,19,1,7,0
"1271","2023","Carlos Vazquez","GDL","P",32,0,"24.1","4.44",1,0,0,1,6,28,14,0,106,22,3,12,1,5,0
"1272","2023","Jesús Reyes","OAX","P",18,2,"28.1","4.45",1,2,4,5,1,19,10,0,123,34,2,14,1,6,2
"1273","2023","Chester Pimentel","LEO","P",33,0,"36.1","4.46",5,4,0,5,7,47,20,4,158,32,2,18,3,4,5
"1274","2023","Jesus Pirela","TIJ","P",44,0,"40.1","4.46",2,2,1,2,8,30,9,0,165,41,4,20,3,5,2
"1275","2023","Tiago Da Silva","DUR","P",19,13,"68.0","4.50",3,3,0,0,1,51,12,0,291,74,7,34,5,5,3
"1276","2023","Juan Francisco Dominguez","LEO","P",4,0,"4.0","4.50",0,0,0,0,0,1,1,0,16,3,0,2,2,2,2
"1277","2023","Aldo Flores","AGS","IF",2,0,"2.0","4.50",0,0,0,0,0,0,1,0,10,3,0,1,0,0,0
"1278","2023","David Huff","SLT","P",13,13,"74.0","4.50",5,4,0,0,0,50,21,0,321,87,9,37,2,9,4
"1279","2023","Jio Orozco","MEX","P",28,1,"36.0","4.50",3,4,0,1,1,28,21,0,154,29,5,18,3,3,2
"1280","2023","Emilio Vargas","LAR","P",13,13,"70.0","4.50",5,4,0,0,0,66,20,0,305,74,5,35,6,4,4
"1281","2023","Geovanny Zamudio","DUR","P",14,0,"14.0","4.50",0,0,0,0,0,5,10,0,66,12,1,7,3,3,5
"1282","2023","Norman Elenes","MTY","P",36,0,"31.2","4.55",4,1,0,0,9,14,10,1,137,33,0,16,0,6,1
"1283","2023","Vicente Valenzuela","TIG","P",22,11,"57.1","4.55",3,8,0,0,7,58,22,0,246,61,5,29,3,5,3
"1284","2023","Aríel Miranda","SLT","P",16,16,"77.0","4.56",4,1,0,0,0,94,48,0,351,81,6,39,1,8,5
"1285","2023","JC Ramírez","SLT","P",17,17,"92.1","4.58",6,6,0,0,0,66,33,0,395,96,8,47,5,17,6
"1286","2023","Garrett Ouellette","LAR","P",15,0,"13.2","4.61",0,0,0,0,1,13,9,0,70,22,2,7,0,2,2
"1287","2023","Ricardo Pinto","MEX","P",19,15,"82.0","4.61",5,5,0,0,1,59,21,0,356,95,11,42,5,8,4
"1288","2023","Denny Roman","MTY","P",16,3,"23.1","4.63",1,3,0,2,0,21,8,0,104,28,1,12,1,2,2
"1289","2023","Thomas Dorminy","LEO","P",15,13,"66.0","4.64",2,5,0,0,0,66,24,0,292,75,5,34,1,5,3
"1290","2023","Nico Tellache","DUR","P",8,8,"33.0","4.64",2,2,0,0,0,21,9,0,140,37,2,17,4,8,1
"1291","2023","Jonas Garibay","VER","P",36,0,"32.2","4.68",2,0,0,0,6,16,13,1,138,29,2,17,1,6,3
"1292","2023","Manuel Flores","CAM","P",15,15,"73.0","4.68",3,9,0,0,0,62,22,1,319,81,14,38,3,3,6
"1293","2023","Hector Sepulveda","PUE","P",17,17,"80.2","4.69",6,7,0,0,0,72,47,0,371,83,5,42,5,5,6
"1294","2023","Jason Carmona","AGS","P",6,0,"7.2","4.70",0,0,0,0,0,3,4,0,35,9,4,4,0,0,0
"1295","2023","Arturo Lopez","MEX","P",24,0,"30.2","4.70",2,3,0,0,2,24,12,1,135,31,3,16,2,2,1
"1296","2023","Diego Moreno","DUR","P",10,0,"7.2","4.70",2,1,0,0,3,8,8,1,40,11,0,4,1,1,1
"1297","2023","Juan Pineda","VER","P",6,0,"7.2","4.70",0,0,0,0,0,3,6,1,34,6,0,4,1,1,0
"1298","2023","Fabian Williamson","AGS","P",34,0,"30.2","4.70",0,2,0,1,2,28,21,0,142,31,4,16,4,4,3
"1299","2023","Joe Riley","MVA","P",36,0,"34.1","4.72",1,4,1,4,10,24,13,2,160,45,4,18,1,3,1
"1300","2023","Edgar Arredondo","MVA","P",13,11,"53.1","4.73",6,1,0,0,0,24,14,0,239,72,7,28,1,5,3
"1301","2023","Irving Machuca","CAM","P",40,0,"32.1","4.73",1,3,0,4,7,26,19,2,156,38,2,17,2,1,5
"1302","2023","Christian Prado","CAM","P",17,6,"49.1","4.74",0,2,0,0,0,40,35,1,221,50,3,26,1,5,1
"1303","2023","Alex Sanabia","SLT","P",16,16,"77.2","4.75",5,2,0,0,0,63,19,0,330,73,8,41,8,1,4
"1304","2023","Fernando Olguin","LEO","P",15,2,"22.2","4.76",1,3,0,0,0,17,12,1,102,22,4,12,1,2,3
"1305","2023","Saul Vazquez","YUC","P",14,4,"33.2","4.81",1,3,0,0,1,35,16,0,144,32,2,18,0,2,4
"1306","2023","Héctor Santiago","MVA","P",9,9,"44.2","4.84",3,1,0,0,0,41,24,0,192,32,7,24,2,1,1
"1307","2023","Arturo Reyes","LEO","P",5,5,"20.1","4.87",1,2,0,0,0,12,9,0,91,18,1,11,3,0,2
"1308","2023","Carlos Morales","MTY","P",30,0,"27.2","4.88",5,1,0,3,4,24,16,1,134,34,3,15,2,2,3
"1309","2023","Rolando Hermida","VER","P",6,0,"7.1","4.91",0,0,0,0,0,8,4,0,33,4,2,4,2,0,2
"1310","2023","Dahen Martinez","LAG","P",4,0,"3.2","4.91",0,0,0,0,0,3,0,0,13,2,2,2,0,0,1
"1311","2023","Esteban Haro","GDL","P",44,0,"38.1","4.93",3,1,0,0,10,12,13,1,171,46,5,21,1,4,3
"1312","2023","Adrian Almeida","OAX","P",13,2,"20.0","4.95",0,2,1,2,1,8,13,0,91,23,0,11,0,3,6
"1313","2023","Jake Jewell","LAG","P",17,1,"20.0","4.95",1,2,0,2,2,17,10,1,89,20,1,11,0,2,2
"1314","2023","Braden Webb","LAG","P",19,19,"108.1","4.98",7,5,0,0,0,93,53,0,485,113,12,60,9,9,6
"1315","2023","Armando Anguis","OAX","P",7,0,"9.0","5.00",0,0,0,0,0,3,4,0,44,13,0,5,0,0,0
"1316","2023","Jose Luna","AGS","P",36,0,"34.0","5.03",2,4,6,7,4,23,24,2,165,40,2,19,6,3,4
"1317","2023","Octavio Acosta","DUR","P",17,17,"89.0","5.06",4,6,0,0,0,76,23,0,389,109,10,50,4,7,3
"1318","2023","Raul De Los Reyes","AGS","P",22,1,"21.1","5.06",0,0,0,0,1,9,3,0,96,30,1,12,1,3,1
"1319","2023","Ulises Lopez","LAR","P",5,0,"5.1","5.06",0,0,0,0,0,6,4,0,28,8,1,3,0,0,2
"1320","2023","Victor Sepulveda","DUR","P",10,0,"10.2","5.06",1,0,0,0,0,6,10,0,51,12,0,6,0,1,0
"1321","2023","Joel Sosa","DUR","P",13,0,"10.2","5.06",0,0,0,0,0,6,5,0,44,10,1,6,1,1,0
"1322","2023","Jonathan Vargas","LEO","P",40,6,"65.2","5.07",4,6,0,2,11,40,13,0,280,73,5,37,5,9,3
"1323","2023","José Torres","LAG","P",43,0,"49.2","5.07",3,3,4,9,8,60,23,4,220,48,7,28,4,2,3
"1324","2023","Erick Leal","MEX","P",11,11,"51.1","5.08",2,4,0,0,0,56,19,1,228,53,4,29,6,1,1
"1325","2023","José A. Váldez","DUR","P",14,13,"68.2","5.11",5,3,0,0,0,52,35,1,312,78,8,39,5,9,4
"1326","2023","Aaron Brown","MEX","P",34,0,"31.2","5.12",6,3,12,19,2,23,15,1,150,40,3,18,2,5,1
"1327","2023","Anibal Cervantes","SLT","P",24,11,"70.0","5.14",4,7,1,1,0,49,32,0,313,75,8,40,4,8,6
"1328","2023","Angel Padron","OAX","P",12,12,"59.1","5.16",3,4,0,0,0,42,24,0,255,62,7,34,5,10,4
"1329","2023","Joshua Corrales","LAG","P",15,12,"55.1","5.20",3,4,0,0,0,43,28,1,246,60,4,32,5,8,10
"1330","2023","Odrisamer Despaigne","GDL","P",18,18,"98.1","5.22",5,6,0,0,0,81,38,0,450,129,8,57,1,12,8
"1331","2023","Juan Cazarez","LEO","P",9,1,"10.1","5.23",0,0,0,0,0,6,9,0,51,12,0,6,0,0,3
"1332","2023","Amilcar Gaxiola","GDL","P",18,13,"63.2","5.23",5,6,0,0,0,41,24,0,274,69,5,37,2,5,0
"1333","2023","Yennsy Díaz","MTY","P",8,8,"32.2","5.23",2,2,0,0,0,24,23,0,161,42,1,19,2,3,0
"1334","2023","Manny Barreda","TIJ","P",18,18,"92.0","5.28",6,5,0,0,0,99,41,0,411,96,10,54,0,4,2
"1335","2023","Jeff Ibarra","LAG","P",47,0,"35.2","5.30",4,2,0,4,7,24,13,2,154,37,1,21,5,6,2
"1336","2023","Carlos Vega","MVA","P",19,0,"18.2","5.30",1,1,0,0,0,13,11,0,92,25,3,11,0,1,2
"1337","2023","Garrett Alexander","TIG","P",14,0,"20.1","5.31",0,0,0,0,1,13,14,0,91,18,2,12,0,3,0
"1338","2023","Ignacio Marrujo","TAB","P",17,4,"40.2","5.31",0,4,0,0,1,24,25,1,186,47,5,24,2,6,2
"1339","2023","Pavel Hernandez","AGS","P",14,12,"62.2","5.31",2,3,0,0,1,29,26,0,277,74,12,37,2,8,4
"1340","2023","Mario Morales","TAB","P",25,0,"25.1","5.33",1,0,0,0,0,23,10,0,119,35,2,15,1,3,1
"1341","2023","Ariel Gracia","OAX","P",31,1,"30.1","5.34",1,1,0,2,3,28,15,0,125,25,3,18,0,4,5
"1342","2023","Rogelio Martinez","CAM","P",24,1,"33.2","5.35",0,0,0,0,3,25,16,0,154,35,7,20,6,1,1
"1343","2023","Jesus Figueroa","AGS","P",5,0,"5.0","5.40",0,0,0,0,0,3,1,0,24,8,0,3,0,0,2
"1344","2023","Gabriel Garcia","TIJ","P",11,0,"10.0","5.40",0,2,0,1,0,7,3,0,43,11,2,6,1,1,0
"1345","2023","Ruben Reyes","AGS","RF",12,0,"13.1","5.40",0,0,0,0,0,7,7,0,59,14,2,8,1,3,0
"1346","2023","Mario Rojo","VER","P",2,2,"1.2","5.40",0,0,0,0,0,0,1,0,7,1,0,1,0,0,1
"1347","2023","Gerardo Sanchez","MEX","P",4,0,"3.1","5.40",0,0,0,0,1,3,0,0,12,2,1,2,0,0,0
"1348","2023","Esmil Rogers","VER","P",16,15,"85.2","5.46",6,6,0,0,0,59,29,0,377,104,8,52,3,9,5
"1349","2023","Dalton Rodriguez","YUC","P",44,0,"37.2","5.50",2,5,1,5,8,39,13,1,170,44,4,23,1,0,3
"1350","2023","Samuel Alvarado","PUE","P",36,0,"34.1","5.50",1,0,0,0,3,41,14,0,154,41,7,21,0,1,3
"1351","2023","Joshua Guzman","CAM","P",16,16,"67.0","5.51",5,5,0,0,0,52,41,0,311,69,5,41,6,4,11
"1352","2023","Gabino Avalos","TIG","P",7,4,"16.1","5.51",0,2,0,0,0,15,9,0,74,20,2,10,1,1,2
"1353","2023","Jake Barrett","MVA","P",31,0,"32.2","5.51",3,3,2,3,5,30,7,1,138,37,5,20,2,5,3
"1354","2023","Kevin Escorcia","VER","P",18,1,"16.1","5.51",0,4,0,1,7,14,10,1,78,21,1,10,1,4,0
"1355","2023","Kyle Serrano","MVA","P",23,0,"22.2","5.56",0,1,0,1,2,25,22,0,112,19,2,14,3,0,5
"1356","2023","Edgar Rodriguez","PUE","P",17,1,"21.0","5.57",0,0,0,0,0,14,10,0,101,29,2,13,2,3,2
"1357","2023","Luis Niebla","AGS","P",16,7,"35.1","5.60",1,1,2,2,2,23,15,0,158,39,6,22,4,7,1
"1358","2023","Ivan Salas","OAX","P",26,0,"17.2","5.60",1,0,0,3,2,15,8,1,86,23,3,11,1,1,4
"1359","2023","Conner Greene","MEX","P",30,3,"51.0","5.65",4,3,0,1,7,38,24,1,221,49,3,32,2,4,4
"1360","2023","Grant Townsend","LEO","P",36,0,"41.1","5.66",2,1,0,2,2,38,35,2,199,43,9,26,5,3,9
"1361","2023","Luis Castillo","CAM","P",27,6,"47.2","5.66",3,3,0,0,2,31,23,1,216,50,5,30,5,3,5
"1362","2023","Jorge Monroy","MEX","P",7,0,"6.1","5.68",0,0,0,0,0,6,6,0,28,4,1,4,0,0,0
"1363","2023","Marco Antonio Rivas","OAX","P",32,0,"25.1","5.68",0,1,0,2,6,14,10,0,118,31,3,16,3,2,1
"1364","2023","Carlos Stiff Rodriguez","SLT","P",29,0,"31.2","5.68",1,1,1,2,0,22,12,2,142,40,2,20,0,3,4
"1365","2023","Hector Velázquez","YUC","P",10,9,"28.1","5.72",0,3,0,0,1,21,11,0,132,38,4,18,4,3,1
"1366","2023","Tomas Solis","SLT","P",27,0,"22.0","5.73",0,2,0,0,2,11,5,0,102,34,2,14,3,2,1
"1367","2023","Alberto Leyva","LAG","P",41,0,"37.2","5.73",1,1,0,4,9,24,29,7,191,53,3,24,1,2,1
"1368","2023","Sebastian Kessay","SLT","P",11,5,"20.1","5.75",1,0,0,0,0,15,15,0,100,24,1,13,3,1,1
"1369","2023","Javy Guerra","TIJ","P",43,0,"34.1","5.77",2,4,1,1,11,25,16,2,160,44,1,22,1,5,3
"1370","2023","Luis Payan","DUR","P",13,13,"68.1","5.80",3,6,0,0,0,55,14,1,307,96,8,44,5,10,4
"1371","2023","Daniel Ponce de Leon","MEX","P",6,6,"26.1","5.81",0,0,0,0,0,24,21,0,125,27,0,17,0,1,2
"1372","2023","Joey Pulido","MVA","P",26,0,"37.0","5.84",3,1,0,0,4,28,19,2,166,42,6,24,0,0,3
"1373","2023","Fernando Burgueno","TIG","P",17,0,"20.0","5.85",2,0,0,0,1,12,2,0,90,29,3,13,1,0,1
"1374","2023","Jose Samayoa","GDL","P",12,12,"52.0","5.88",3,5,0,0,0,36,17,0,236,70,7,34,0,5,2
"1375","2023","Jenrry Mejia","SLT","P",8,8,"36.2","5.89",1,3,0,0,0,26,10,0,163,53,3,24,1,8,3
"1376","2023","Nick Tropeano","MVA","P",13,13,"63.2","5.94",4,5,0,0,0,46,24,0,284,72,6,42,7,6,5
"1377","2023","Daniel Flores","CAM","P",18,10,"50.0","5.94",2,4,0,0,0,28,30,0,229,61,3,33,3,8,8
"1378","2023","Rafael Pineda","LAG","P",24,6,"45.1","5.96",2,3,0,1,4,33,16,0,207,53,6,30,4,2,4
"1379","2023","David Hernandez","LEO","P",27,2,"31.2","5.97",2,2,0,2,2,23,13,1,144,35,7,21,5,4,2
"1380","2023","Martin Noh","CAM","P",3,0,"3.0","6.00",0,0,0,0,0,2,0,0,11,2,1,2,0,0,0
"1381","2023","Roel Ramírez","PUE","P",3,0,"3.0","6.00",0,0,0,0,2,4,1,0,15,5,0,2,0,1,1
"1382","2023","Miguel Vazquez","LAG","P",22,2,"28.1","6.04",1,1,0,1,3,25,13,1,134,40,3,19,1,3,0
"1383","2023","Alberto Guerrero","TIG","P",11,11,"49.0","6.06",1,7,0,0,0,30,27,0,226,58,2,33,4,6,2
"1384","2023","Nestor Anguamea","GDL","P",19,4,"29.2","6.07",0,0,0,0,1,25,15,0,145,44,3,20,2,3,5
"1385","2023","Victor Buelna","DUR","P",24,2,"26.2","6.08",0,1,0,0,2,13,6,0,129,43,2,18,1,1,3
"1386","2023","Eduardo Vera","MEX","P",15,9,"44.1","6.09",0,2,0,0,0,28,10,1,207,66,5,30,4,1,1
"1387","2023","Eduardo Rivera","AGS","P",4,3,"7.1","6.14",0,1,0,0,0,9,7,0,41,12,0,5,2,0,1
"1388","2023","Yapson Gomez","DUR","P",37,2,"41.0","6.15",0,4,5,6,4,34,12,0,194,60,5,28,1,4,3
"1389","2023","Enrique Alanis","MTY","P",10,4,"23.1","6.17",0,3,0,0,0,13,11,0,105,27,1,16,0,0,6
"1390","2023","Luis Moreno","GDL","P",15,0,"11.2","6.17",0,0,0,0,0,10,12,0,61,15,2,8,0,0,3
"1391","2023","Manuel Chavez","YUC","P",27,5,"40.2","6.20",4,3,0,0,1,34,19,0,167,35,5,28,0,6,1
"1392","2023","Demetrio Gutierrez","OAX","P",17,13,"65.1","6.20",2,6,0,0,0,40,15,0,286,82,16,45,1,3,2
"1393","2023","Fernando Rodney","YUC","P",24,0,"24.2","6.20",2,1,6,10,0,26,13,2,117,31,3,17,2,2,2
"1394","2023","Erick Casillas","OAX","P",40,0,"37.2","6.21",2,5,0,2,7,34,11,0,168,43,6,26,1,1,0
"1395","2023","Bernardo Flores Jr.","OAX","P",11,11,"47.2","6.23",1,5,0,0,0,31,24,0,206,45,6,33,1,5,5
"1396","2023","Estevan Gonzalez","TIG","P",7,0,"4.1","6.23",0,0,0,0,0,2,7,0,29,5,1,3,0,0,0
"1397","2023","Alejandro Chavez","LEO","P",24,8,"50.1","6.26",1,5,0,0,0,32,26,1,236,64,9,35,2,4,6
"1398","2023","Adrian Gusman","MTY","P",22,0,"23.0","6.26",1,0,1,2,0,23,6,0,96,24,4,16,1,2,0
"1399","2023","Jonathan Partida","OAX","P",19,0,"18.2","6.27",1,2,0,1,1,12,6,1,91,27,4,13,3,1,0
"1400","2023","Wilfredo Ramirez","AGS","P",39,0,"33.0","6.27",5,5,0,1,4,25,10,0,151,40,6,23,2,3,4
"1401","2023","Roman Mendez","TAB","P",29,0,"28.1","6.35",1,4,0,2,7,28,11,1,125,29,5,20,3,2,4
"1402","2023","Jeffry Nino","OAX","P",34,1,"34.0","6.35",0,3,0,1,10,32,24,1,160,29,3,24,6,2,8
"1403","2023","Armando Araiza","MEX","C",19,0,"18.1","6.38",0,0,0,0,1,14,4,0,88,28,3,13,1,0,1
"1404","2023","Andy Otero","LEO","P",14,13,"61.2","6.42",2,7,0,0,0,46,24,0,281,80,7,44,1,7,0
"1405","2023","Felipe Gonzalez","MTY","P",13,2,"15.1","6.46",2,1,0,0,2,11,13,1,72,13,0,11,3,3,5
"1406","2023","Salvador Valdez","AGS","P",12,12,"55.2","6.47",2,3,0,0,0,27,22,1,252,65,5,40,3,5,2
"1407","2023","Daniel Cruz","LEO","P",23,1,"31.2","6.54",0,3,0,0,1,19,12,1,146,47,5,23,2,8,1
"1408","2023","Jaime Lugo","VER","P",4,3,"11.0","6.55",0,1,0,0,0,4,7,0,59,19,1,8,1,0,1
"1409","2023","Rafael Dolis","PUE","P",25,0,"23.1","6.56",1,3,10,13,0,20,9,0,101,27,1,17,2,1,2
"1410","2023","Angel Ortiz","CAM","P",24,1,"37.0","6.57",2,1,0,0,0,22,31,0,186,46,5,27,6,8,8
"1411","2023","Jesus Alcantar","CAM","P",28,0,"31.1","6.61",0,0,0,0,0,19,10,2,141,41,5,23,2,4,0
"1412","2023","Ulises Joaquin","LEO","P",16,0,"16.1","6.61",0,0,0,1,3,11,11,0,77,23,1,12,0,3,0
"1413","2023","Javier Solano","GDL","P",15,15,"78.0","6.69",6,4,0,0,0,42,20,0,368,115,8,58,7,8,2
"1414","2023","Chris Mazza","SLT","P",3,3,"12.0","6.75",0,2,0,0,0,12,3,0,56,18,2,9,1,1,2
"1415","2023","Felix Minjarez","GDL","P",35,0,"34.2","6.75",1,2,0,0,8,32,10,0,152,41,8,26,1,5,2
"1416","2023","Gonzalo Sanudo","DUR","P",9,0,"6.2","6.75",0,1,0,1,2,2,1,0,34,13,0,5,0,0,0
"1417","2023","Edwyn Valle","DUR","P",32,0,"34.2","6.75",2,2,0,0,2,25,21,0,162,38,4,26,3,5,4
"1418","2023","Hector Villalobos","PUE","P",27,10,"59.2","6.79",4,7,0,0,5,57,20,0,270,72,13,45,5,6,4
"1419","2023","Terance Marin","SLT","P",16,7,"38.1","6.81",3,2,0,0,1,21,18,0,178,50,5,29,3,3,8
"1420","2023","Antonio Carreon","PUE","P",14,9,"39.1","6.86",1,4,0,0,0,19,17,0,181,51,5,30,2,5,2
"1421","2023","Daniel Diaz","TIG","P",21,11,"54.0","7.00",4,5,0,0,0,37,30,2,260,74,7,42,4,10,8
"1422","2023","Yoanner Negrin","YUC","P",19,10,"61.2","7.01",6,6,0,1,0,38,20,1,273,66,4,48,9,6,7
"1423","2023","Antonio Guzman","GDL","P",13,0,"16.2","7.02",0,0,0,0,0,14,12,0,83,24,2,13,2,3,5
"1424","2023","Manuel Perez","LEO","P",16,0,"20.1","7.08",0,0,0,0,1,9,15,0,101,25,3,16,2,1,2
"1425","2023","Carlos Martinez","MVA","P",8,8,"33.0","7.09",2,0,0,0,0,29,16,0,162,51,4,26,1,3,2
"1426","2023","Oscar Felix","CAM","P",16,0,"12.2","7.11",0,0,0,0,2,14,16,0,66,10,4,10,2,0,3
"1427","2023","Alex Delgado","OAX","P",7,7,"30.1","7.12",0,2,0,0,0,10,9,0,138,50,4,24,0,6,1
"1428","2023","Omar Araujo","LAG","P",14,1,"17.2","7.13",0,0,0,0,0,12,10,0,86,23,1,14,1,0,5
"1429","2023","Fabian Muniz","PUE","P",8,0,"10.0","7.20",0,0,0,0,0,7,6,0,52,15,1,8,2,1,0
"1430","2023","Isaac Esqueda","MVA","P",14,0,"13.2","7.24",0,0,0,1,0,6,2,0,62,19,3,11,0,0,2
"1431","2023","Alex Gallegos","LAG","P",21,0,"23.1","7.33",1,0,0,0,0,13,9,0,108,32,4,19,1,2,4
"1432","2023","Harol González","AGS","P",4,4,"18.1","7.36",1,2,0,0,0,8,6,0,91,28,4,15,2,1,2
"1433","2023","Elvin Liriano","AGS","P",9,0,"7.1","7.36",0,0,0,1,2,9,7,1,37,8,0,6,1,0,0
"1434","2023","Carlos Ocampo","AGS","P",10,9,"40.1","7.36",1,3,0,1,0,44,27,0,190,45,3,33,5,7,5
"1435","2023","Ernesto Zaragoza","MVA","P",24,0,"22.0","7.36",1,0,0,2,3,13,12,0,103,29,2,18,1,4,5
"1436","2023","Juan Robles","DUR","P",31,1,"28.0","7.39",0,2,0,1,4,24,15,3,133,33,3,23,1,0,3
"1437","2023","Adrian Del Moral","OAX","P",12,6,"31.1","7.47",0,4,0,0,0,17,20,0,147,38,4,26,2,6,4
"1438","2023","Wendell Floranus","TIG","P",28,0,"24.2","7.66",0,2,11,14,2,25,11,0,114,29,3,21,1,1,2
"1439","2023","Arturo Barradas","VER","P",16,0,"14.0","7.71",1,1,0,0,1,4,5,1,65,16,1,12,2,1,0
"1440","2023","Santiago Gutierrez","LAG","P",16,0,"11.2","7.71",0,1,0,1,1,7,13,1,60,11,1,10,1,0,1
"1441","2023","Matt Tenuta","MTY","P",2,2,"7.0","7.71",0,1,0,0,0,7,2,0,36,13,1,6,0,0,0
"1442","2023","Roberto Espinosa","GDL","P",33,0,"26.2","7.76",3,3,0,1,4,19,20,3,126,26,2,23,3,3,5
"1443","2023","Ivan Zavala","VER","P",22,0,"24.1","7.77",1,1,0,2,2,16,4,0,110,31,7,21,6,5,1
"1444","2023","Bryan Menendez","LAG","P",27,0,"34.2","7.79",1,1,0,0,1,18,17,1,175,55,5,30,0,4,1
"1445","2023","Axel Sauceda","PUE","P",8,1,"12.2","7.82",0,1,0,0,0,6,10,0,65,23,0,11,0,3,5
"1446","2023","Dedgar Jimenez","AGS","P",4,4,"21.2","7.89",0,4,0,0,0,8,7,0,103,36,1,19,0,6,0
"1447","2023","Francisco Rios","TIG","P",12,8,"34.0","7.94",1,6,0,0,0,23,16,0,163,49,0,30,0,3,2
"1448","2023","Miguel Pena","VER","P",13,11,"56.0","8.04",3,7,0,0,0,48,13,0,251,75,6,50,4,11,3
"1449","2023","Alejandro Carrillo","TIG","P",15,0,"15.2","8.04",0,1,0,0,2,20,12,1,84,18,3,14,4,1,5
"1450","2023","Alex Carrillo","TIG","P",22,0,"22.1","8.06",1,0,1,1,2,29,18,0,112,27,4,20,3,1,1
"1451","2023","Carlos Chavez","AGS","P",31,3,"45.2","8.08",0,6,0,2,2,35,34,0,227,57,6,41,5,3,7
"1452","2023","David Holmberg","AGS","P",6,6,"26.2","8.10",1,2,0,0,0,13,7,0,126,40,2,24,3,3,0
